"album_uri","album_name","album_img","album_release_date","album_release_year","album_popularity","track_name","track_uri","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode","track_popularity","artist"
"25hVFAxTlDvXbx2X2QkUkE","Dangerously In Love (Alben für die Ewigkeit)","https://i.scdn.co/image/8b829332b6cec52bee7998cec55d709a7899caaa","2003",2003-01-01,48,"'03 Bonnie & Clyde","6IeECiLESgmQDy5IKt5tiA",0.515,0.705,"E",-7.924,"major",0.37,0.24,0,0.182,0.198,89.861,517120,4,"E major",0,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Crazy In Love","5IVuqXILoxVWvWEPm82Jxr",0.646,0.77,"D",-6.596,"minor",0.226,0.00249,0,0.0715,0.681,99.165,236133,4,"D minor",79,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Naughty Girl","0YGQ3hZcRLC5YX7o0hdmHg",0.588,0.461,"F#",-8.686,"minor",0.161,0.237,1.54e-05,0.0913,0.659,200.053,208573,4,"F# minor",63,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Baby Boy","4WY3HyGXsWqjFRCVD6gnTe",0.655,0.488,"C#",-9.17,"major",0.22,0.0825,1.16e-06,0.221,0.791,91.025,244827,4,"C# major",66,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Hip Hop Star","5cl6rJmigUbx6cNrA3nV8z",0.736,0.651,"F#",-8.933,"major",0.124,0.00265,0.000238,0.0838,0.971,166.572,222600,3,"F# major",40,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Be With You","1qgNiHh7QoSgzoFZEPwPNm",0.711,0.454,"C",-6.485,"minor",0.0904,0.125,2.15e-06,0.071,0.782,74.928,260200,4,"C minor",45,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Me, Myself and I","6XsT5UGfpaFeHQf5LRIy4W",0.75,0.458,"C#",-9.092,"major",0.0803,0.226,3.25e-05,0.137,0.536,83.61,301133,4,"C# major",67,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Yes","3m9641nehhPSAIEODgBqaW",0.662,0.374,"A",-11.19,"major",0.34,0.114,3.59e-06,0.249,0.551,112.694,259067,4,"A major",46,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Signs","3goUufQotOykzA3zLkPNyb",0.447,0.395,"G",-9.828,"major",0.225,0.153,3.98e-06,0.133,0.411,76.758,298200,3,"G major",45,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Speechless","3V5I90jseccXcK4MGC1gqr",0.568,0.282,"A#",-10.225,"major",0.0313,0.158,0.00258,0.182,0.103,112.708,360493,3,"A# major",47,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"That's How You Like It","68JTZDIYLoUwW4ibQZrM1X",0.493,0.527,"A#",-9.752,"major",0.33,0.167,0,0.288,0.697,103.451,219200,3,"A# major",45,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"The Closer I Get to You","5vagrguhKusDNKj179pu8R",0.652,0.292,"C",-9.603,"minor",0.0467,0.619,0,0.174,0.304,116.109,297733,4,"C minor",53,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Dangerously In Love","0KFuXEdOp5QfIfxHR6TJSm",0.609,0.407,"F#",-8.026,"major",0.0808,0.345,0,0.19,0.459,99.982,293133,4,"F# major",60,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Beyoncé Interlude","1cfE96qcUYYaSxz1S6Qh6i",0.65,0.0452,"C",-20.854,"major",0.7,0.485,0,0.121,0.542,152.48,16373,1,"C major",1,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Gift from Virgo","6aa0HmJb38PLZw6Fc7BMId",0.388,0.265,"B",-12.712,"minor",0.0499,0.901,0,0.194,0.32,137.24,163933,1,"B minor",38,"Beyonce"
"6oxVabMIqCMJRYN1GqR3Vf","Dangerously In Love","https://i.scdn.co/image/4f209f5fa9d4ee65215f0dcc5fb513a4119cef10","2003-06-24",2003-06-24,69,"Daddy","5pv5vddJx34hzRT9wI0wK2",0.469,0.446,"C#",-9.237,"minor",0.0753,0.255,1.49e-05,0.182,0.448,123.46,298333,4,"C# minor",40,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Deja Vu","1rCburTLZSgfHBw0Gkvt2H",0.763,0.728,"G",-4.944,"major",0.326,0.00677,1.22e-05,0.0915,0.362,105.923,239960,4,"G major",34,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Get Me Bodied","0IIjzZOIMEIT41HeQXPiJc",0.865,0.829,"C",-6.981,"minor",0.315,0.0673,0,0.253,0.651,96.511,205813,4,"C minor",32,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Suga Mama","0dG7sDupSGXPYOqDfAo9YJ",0.682,0.939,"A",-4.054,"minor",0.284,0.226,0.000315,0.346,0.615,93.81,204813,4,"A minor",21,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Upgrade U","6BPjwoGSq4pqCIfyQgyX3I",0.474,0.683,"G",-5.585,"major",0.397,0.00161,0.000123,0.309,0.509,169.51,272707,4,"G major",36,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Ring The Alarm","314T9ltyGFhKlI36CvFs54",0.456,0.742,"D",-8.39,"major",0.481,0.0534,0.000223,0.0837,0.428,168.507,203200,4,"D major",29,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Kitty Kat","4AG93fcOB6uxdgBVZbJHYC",0.81,0.386,"C#",-7.846,"major",0.311,0.0529,0.00944,0.0969,0.506,157.919,235387,4,"C# major",22,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Freakum Dress","6IF3OSqOSg0upJJrKtwqar",0.683,0.703,"C#",-5.154,"major",0.0585,0.0043,1.49e-05,0.0599,0.378,98.953,200533,4,"C# major",26,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Green Light","2ASi3jDdM2wEFY78j6BVGs",0.796,0.568,"A#",-7.071,"minor",0.0631,0.0833,1.11e-05,0.256,0.729,107.034,209107,4,"A# minor",24,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Irreplaceable","6wSWXEw7uITgvqkm7WgCsd",0.576,0.697,"A#",-4.192,"major",0.326,0.0286,1.15e-06,0.167,0.501,175.906,227667,4,"A# major",46,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Resentment","5UnD3YyHpI1X73596IBgaH",0.378,0.565,"F#",-5.388,"major",0.0493,0.648,0,0.13,0.482,102.131,280693,3,"F# major",23,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Encore For The Fans","4muMrYnlSB3FdHOsKUucel",0.706,0.0193,"C",-27.631,"minor",0.648,0.143,0,0.136,0.68,108.161,39880,4,"C minor",13,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Listen (From the Motion Picture ""Dreamgirls"")","6cCJr8z628QaPfh9rZK2Gf",0.483,0.59,"B",-5.228,"major",0.0453,0.273,0,0.177,0.202,122.658,217787,4,"B major",30,"Beyonce"
"6qNutMFNc0PgsAgZTTGXXg","BDay","https://i.scdn.co/image/ec974ce332f7555f358744f3b08e144039f7dda0","2006-09-25",2006-09-25,38,"Get Me Bodied - Extended Mix","74OC5u0Z7pdd9L80pKi5qP",0.911,0.727,"A#",-7.067,"minor",0.26,0.0106,0,0.122,0.69,96.521,359560,4,"A# minor",22,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Beautiful Liar - Main Version / Album Version","2HWWNoWEEEECwZhAiLg7ib",0.764,0.751,"G#",-3.74,"major",0.0703,0.00554,0.000237,0.164,0.418,91.977,199853,4,"G# major",63,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Irreplaceable","6RX5iL93VZ5fKmyvNXvF1r",0.447,0.694,"G",-4.637,"minor",0.382,0.0293,5.46e-06,0.167,0.509,175.868,227853,4,"G minor",76,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Green Light","3JdDBUiZ1UJv7J7RQqxEFF",0.796,0.572,"A#",-7.019,"minor",0.0634,0.0682,7.82e-06,0.135,0.726,107.045,210240,4,"A# minor",49,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Kitty Kat","7sk73N1SgNZweS3ozl3NXs",0.814,0.384,"C#",-7.953,"major",0.292,0.0516,0.00305,0.0968,0.537,157.992,235680,4,"C# major",48,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Welcome To Hollywood","1ouHuqrpM2NlyOSoQqZvSP",0.807,0.784,"G",-4.866,"major",0.236,0.0118,0.000124,0.315,0.78,124.821,198280,4,"G major",44,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Upgrade U","0GLUBbX4daHJkT3RQHEOia",0.593,0.68,"G",-5.556,"major",0.335,0.00182,4.84e-05,0.31,0.483,84.547,273053,4,"G major",63,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Flaws and All","30Z84zKyyx3Hn2Af8OdwaR",0.664,0.701,"C#",-7.718,"major",0.0967,0.234,0.00117,0.0646,0.625,151.947,248853,4,"C# major",47,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"World Wide Woman","2if8i85YH1WAVbOCM5cFuo",0.485,0.827,"B",-3.707,"minor",0.177,0.144,0,0.116,0.196,92.161,222013,4,"B minor",40,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Get Me Bodied - Extended Mix","3W1mdCYUHWewrVXnRsPntM",0.925,0.728,"C#",-6.82,"major",0.254,0.00408,0,0.207,0.667,96.54,379120,4,"C# major",52,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"If","7ybhptDcHnLW7EtUNr87Uf",0.47,0.476,"G#",-8.825,"major",0.0371,0.248,0,0.106,0.298,94.922,198280,4,"G# major",42,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Freakum Dress","5XM8AjUuP4uEWZ9XGGYLFk",0.681,0.715,"C#",-5.148,"major",0.0638,0.0039,5.04e-05,0.0569,0.459,98.96,201200,4,"C# major",51,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Suga Mama","68thzKPaW0pzn5IxcCJd8O",0.691,0.931,"A",-4.037,"minor",0.265,0.212,0.000118,0.34,0.573,93.852,205973,4,"A minor",43,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Deja Vu","423EcxblW9F4nnQkqcqMlK",0.644,0.746,"G",-4.941,"major",0.341,0.0071,1.22e-05,0.0743,0.355,105.253,240280,4,"G major",63,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Ring The Alarm","5BkHkyO9PFXs1m7vSMnXp4",0.458,0.751,"D",-8.395,"major",0.469,0.0299,0.000155,0.258,0.48,169.673,203347,4,"D major",54,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Resentment","6p3RSoc1B77D6sJT4vtVZ4",0.29,0.574,"F#",-5.387,"major",0.112,0.6,0,0.149,0.48,197.431,282360,3,"F# major",50,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Listen (From the Motion Picture ""Dreamgirls"")","4z7Ja0RNran3XpIvc1PIQz",0.432,0.637,"B",-3.905,"major",0.0475,0.416,0,0.113,0.187,122.394,219547,4,"B major",60,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Amor Gitano","1Kd5Qj9kicqjCw1BjWRzH0",0.491,0.745,"E",-5.631,"minor",0.254,0.473,0,0.239,0.596,167.875,228413,4,"E minor",52,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Listen (Oye) - Spanish Version","5b65LF6kBoxmkPN4Lz5mmF",0.548,0.638,"B",-3.115,"major",0.0435,0.588,0,0.101,0.141,122.868,221200,4,"B major",42,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Irreplaceable (Irreemplazable) - Spanish version","1BKTisxMw0p2l55xvMWkpo",0.627,0.705,"A#",-3.539,"major",0.231,0.0941,6.61e-06,0.178,0.615,175.861,227667,4,"A# major",41,"Beyonce"
"0Zd10MKN5j9KwUST0TdBBB","BDay Deluxe Edition","https://i.scdn.co/image/ce2a146c4afd781312ee71078c8565b709fff913","2007-05-29",2007-05-29,68,"Beautiful Liar (Bello Embustero) - Spanish Version","4Ao5ZHafrPDOIFcjMd1dER",0.646,0.806,"G",-4.495,"major",0.135,0.0997,1.26e-06,0.258,0.513,91.962,200813,4,"G major",36,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Crazy In Love Medley - Audio from The Beyonce Experience Live","0Y3Hb6daO2AUrwXxdk6KbP",0.29,0.979,"G",-3.533,"minor",0.141,0.0179,0,0.767,0.161,99.289,328787,4,"G minor",39,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Freakum Dress - Audio from The Beyonce Experience Live","6ngMpfBUUZT4lrrYa8s5nW",0.178,0.955,"G",-3.153,"major",0.168,0.000855,0,0.877,0.165,98.84,240653,4,"G major",34,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Green Light Medley - Audio from The Beyonce Experience Live","6rbcBW8OTsu7ZxzIjXc2fY",0.368,0.939,"A#",-3.149,"minor",0.125,0.0934,0,0.358,0.441,106.376,216760,4,"A# minor",34,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Baby Boy Medley - Audio from The Beyonce Experience Live","1zGAvoFGEoaMWqgsK1ZQor",0.291,0.937,"G#",-4.057,"major",0.192,0.179,0,0.915,0.395,94.828,262507,4,"G# major",35,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Beautiful Liar - Audio from The Beyonce Experience Live","2BV3MMIWdggEOjA5mYaNNr",0.416,0.958,"G#",-3.423,"major",0.101,0.0258,2.73e-06,0.934,0.37,91.973,150573,4,"G# major",33,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Naughty Girl Medley - Audio from The Beyonce Experience Live","72YtNPzRrtlyopuPFrr18h",0.497,0.935,"C#",-4.034,"major",0.099,0.0551,0,0.939,0.489,99.993,215560,4,"C# major",34,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Me, Myself And I - Audio from The Beyonce Experience Live","6ekBRSEXhalqSXcGhmdIzd",0.218,0.892,"C#",-3.447,"major",0.171,0.45,0,0.61,0.437,166.538,192027,4,"C# major",35,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Dangerously In Love Medley - Audio from The Beyonce Experience Live","69m6g7sbisjrSzH8cnC0L7",0.176,0.863,"D#",-4.599,"minor",0.131,0.749,1.89e-06,0.794,0.115,92.253,419707,4,"D# minor",35,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Flaws And All - Audio from The Beyonce Experience Live","4LcGn9duM4kUuCtTqv13aa",0.207,0.774,"A#",-3.734,"minor",0.0449,0.731,0,0.253,0.258,152.751,263053,4,"A# minor",32,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Destiny's Child Medley - Audio from The Beyonce Experience Live","5RaMW4htn8t8eEmmanQ9aj",0.262,0.971,"B",-3.827,"minor",0.383,0.108,0,0.949,0.289,140.767,1187253,4,"B minor",39,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Speechless - Audio from The Beyonce Experience Live","0aaTehM23bFYo28MZcziju",0.356,0.753,"G",-4.417,"minor",0.0436,0.0776,0,0.638,0.381,112.791,215027,3,"G minor",30,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Ring The Alarm - Audio from The Beyonce Experience Live","580zmaoTCOihaqx4ut4cyk",0.393,0.987,"A",-2.97,"major",0.323,0.227,0.000842,0.934,0.0882,85.372,161387,3,"A major",32,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Suga Mama - Audio from The Beyonce Experience Live","4CK6IQ4QdYQdQwvY5O9dvS",0.377,0.994,"D",-2.764,"major",0.274,0.0539,0,0.952,0.15,93.439,188213,4,"D major",30,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Upgrade U - Audio from The Beyonce Experience Live","4IOAaldjSGPU8ZbZpPhL9J",0.41,0.93,"G",-3.554,"major",0.262,0.00654,0,0.288,0.468,84.715,270613,4,"G major",34,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Bonnie And Clyde Medley - Audio from The Beyonce Experience Live","0aw5ZHhVEtSnuVJX7zMCX3",0.368,0.982,"A",-4.754,"minor",0.249,0.049,0.000401,0.332,0.331,92.841,95667,4,"A minor",35,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Check On It - Audio from The Beyonce Experience Live","7sBr4bwUA6jSLMQ7TWx5Ib",0.194,0.968,"D",-5.367,"major",0.554,0.61,1.59e-05,0.946,0.151,166.201,115747,4,"D major",31,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Deja Vu - Audio from The Beyonce Experience Live","5BYIKA3ePl08dKsewmZoZs",0.482,0.987,"C#",-3.324,"major",0.246,0.0235,0,0.946,0.155,106.114,183760,4,"C# major",33,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Get Me Bodied - Audio from The Beyonce Experience Live","6gToLopsQovZWpcbz4LhT3",0.57,0.972,"A#",-3.752,"minor",0.261,0.0332,0,0.924,0.203,96.462,313987,4,"A# minor",34,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Welcome To Hollywood - Audio from The Beyonce Experience Live","3rJacoP4KVNDvc3nJ9QNtk",0.387,0.959,"D",-3.333,"minor",0.175,0.00689,0,0.72,0.414,124.742,151907,4,"D minor",29,"Beyonce"
"46BXsx30qaCaAyyGtWyx7e","The Beyonce Experience Live Audio","https://i.scdn.co/image/2e396d01625cefbca9161a9764f4e1ee218183b2","2007-11-19",2007-11-19,43,"Dreamgirls Medley - Audio from The Beyonce Experience Live","76SSaXnRxDjQoazuDo5Kmx",0.252,0.894,"A",-3.944,"major",0.0815,0.305,0,0.495,0.192,127.331,308053,4,"A major",30,"Beyonce"
"5bTDIADUmStkXXsb5RtoCD","I AM...SASHA FIERCE - Platinum Edition","https://i.scdn.co/image/e15abf564914d79e7422626a66dbcc1b32db2579","2008",2008-01-01,22,"Single Ladies (Put a Ring on It)","5TQ8tNKf3C9oxlYAb8vk7c",0.426,0.584,"C#",-5.293,"major",0.296,0.0383,0,0.192,0.272,193.438,192587,4,"C# major",18,"Beyonce"
"5bTDIADUmStkXXsb5RtoCD","I AM...SASHA FIERCE - Platinum Edition","https://i.scdn.co/image/e15abf564914d79e7422626a66dbcc1b32db2579","2008",2008-01-01,22,"Diva","3RhOJBkTwUXwX2QJ6SwHPe",0.869,0.546,"F#",-6.755,"minor",0.327,0.0512,0.0113,0.0541,0.855,146.118,200320,4,"F# minor",16,"Beyonce"
"5bTDIADUmStkXXsb5RtoCD","I AM...SASHA FIERCE - Platinum Edition","https://i.scdn.co/image/e15abf564914d79e7422626a66dbcc1b32db2579","2008",2008-01-01,22,"Ego","7hBiEQh5FRFfwckW1LhNSg",0.474,0.391,"C#",-7.781,"major",0.263,0.145,0,0.201,0.526,78.798,235680,4,"C# major",11,"Beyonce"
"5bTDIADUmStkXXsb5RtoCD","I AM...SASHA FIERCE - Platinum Edition","https://i.scdn.co/image/e15abf564914d79e7422626a66dbcc1b32db2579","2008",2008-01-01,22,"Halo","3pPJp4LboyaHbQVUzQDAXT",0.422,0.712,"B",-5.907,"minor",0.1,0.273,0,0.051,0.471,78.454,261160,4,"B minor",16,"Beyonce"
